,expected_ul,expected_ur,real_ul,real_ur
1902,5.173811339482887,7.665755675838949,5.5015764236450195,6.922619819641113
2396,4.767855681737175,7.497054114653266,5.156668663024902,6.876304626464844
2390,4.767855681737175,7.497054114653266,5.218425273895264,6.8481621742248535
1729,6.724298831059519,4.444699601713287,6.50784969329834,4.859931945800781
1297,8.356492845214389,5.852488417975344,7.098731517791748,6.020242214202881
1517,7.1781540895385545,5.0180500640713674,6.671425819396973,5.440412521362305
1197,5.370539318697197,4.703255240576165,5.679924488067627,5.202425003051758
739,4.429548386689346,7.454501579945433,4.870809078216553,6.853503704071045
3190,1.36, 0.47, 0.01, 1.62
876,5.85529283755339,5.4706677083289525,6.053347587585449,5.736377239227295
54,8.143858853804772,4.36663758969544,7.0264668464660645,6.984400272369385
350,5.107592676487497,7.781133628493045,5.503803253173828,6.858352184295654
418,6.313083528757875,7.589912021006434,6.2252397537231445,6.889988422393799
2469,5.820418141863654,4.844784299627777,5.971636772155762,5.333741664886475
11,5.084651951333345,7.54755676592945,5.458345413208008,6.8929595947265625
2362,7.20950308645547,7.0033591163713735,6.656426429748535,6.663272380828857
1163,7.405337927413302,6.811268412611578,6.723582744598389,6.550385475158691
1270,6.012640228818088,6.179598628695163,6.090633392333984,6.253042221069336
1621,5.172953853175869,4.954979494850245,5.561802864074707,5.442769527435303
1281,6.210533911734225,5.324401773824645,6.1521992683410645,5.7700114250183105
2044,8.229464947650031,7.395035298822575,7.03505277633667,6.748202800750732
267,6.57374870099453,7.158417351303142,6.350351333618164,6.647806167602539
1931,8.442836151310226,5.233852766645885,7.138017654418945,5.5714030265808105
1372,6.750577118655875,4.53824242165042,6.529140472412109,4.749380111694336
27,8.249207538339023,8.228921227135197,7.042306423187256,7.0642571449279785
2986,8.534337308062304,8.542354584808173,7.157943248748779,7.270266056060791
504,5.712034673205158,5.569806680267073,5.911718368530273,5.839844226837158
3382,6.22, 4.79, 3.12, 3.24
81,5.801997738914142,5.6788778457116385,6.037337303161621,5.781108856201172
1601,4.812831587262243,7.649990921490103,5.284724712371826,6.897990703582764
2393,4.767855681737175,7.497054114653266,5.1796064376831055,6.866563320159912
3042,4.32, 3.17, 3.08, 2.25
991,7.713956176779773,4.988425149389483,6.838497161865234,5.459479808807373
1515,7.1781540895385545,5.0180500640713674,6.685811519622803,5.4300103187561035
2012,8.479683313148325,6.723465282514402,7.1302947998046875,6.471624851226807
3534,1.57, 5.25, 2.91, 2.83
3232,3.03, 0.61, 0.19, 2.00
2328,7.4629558726692835,4.9121874829229935,6.780600547790527,5.317742347717285
3173,0.79, 1.56, 1.69, 2.33
3153,2.03, 2.08, 2.44, 1.08
2078,7.165902132724979,5.720546388770775,6.685811519622803,5.922843933105469
1298,8.356492845214389,5.852488417975344,7.097055435180664,6.0250067710876465
1594,8.222640107932072,7.6369093714803284,7.0504021644592285,6.887935638427734
434,5.7985119947631345,5.888907549889044,5.990544319152832,5.9772796630859375
681,4.891802247862505,5.648983865189146,5.229160785675049,5.979978561401367
2458,6.810090889390995,4.375338402928269,6.440642356872559,5.022279739379883
2593,6.145285591134277,6.333820091172475,6.138363361358643,6.327176570892334
1292,8.356492845214389,5.852488417975344,7.107629776000977,6.013607978820801
3134,1.26, 0.02, 2.67, 0.41
1251,6.540302760140021,5.627231750510897,6.421648025512695,5.940526962280273
2564,6.494101349556834,6.249892778261121,6.300930976867676,6.214325904846191
1025,5.876854002622725,7.502704996898639,6.016083240509033,6.809648036956787
2397,4.767855681737175,7.497054114653266,5.14840030670166,6.857413291931152
3504,1.89, 5.87, 2.69, 2.93
2230,5.709929030629893,5.016625733605642,5.939472675323486,5.427282333374023
1352,4.749543690945573,4.47653279193101,5.258303165435791,5.2230916023254395
2520,5.0369105437704516,7.862007400305674,5.4399003982543945,6.975775718688965
1595,8.222640107932072,7.6369093714803284,7.051957130432129,6.900810241699219
977,4.389278776100009,7.4116864105369515,4.824187278747559,6.8170623779296875
1548,4.914184508060675,7.965851899643497,5.3355393409729,7.048285484313965
3628,0.74, 1.47, 1.56, 0.01
1441,7.059191373976039,7.526824319588494,6.607174873352051,6.859291076660156
184,6.613053153398422,6.294533894261308,6.426884651184082,6.187130928039551
3354,2.70, 4.11, 2.87, 3.00
3138,0.72, 0.31, 1.90, 2.31
210,5.2389465530272,5.051743116406277,5.552210330963135,5.452783107757568
3101,1.51, 0.04, 1.99, 2.34
2514,7.354125602782436,8.31770981019325,6.704737186431885,7.135407447814941
2615,5.613687299665616,5.945017629704764,5.799885272979736,6.132699489593506
1283,6.210533911734225,5.324401773824645,6.163038730621338,5.768885612487793
3342,5.20, 5.30, 3.10, 2.98
529,6.344696082912446,8.02297902802552,6.238123416900635,7.055069446563721
745,4.429548386689346,7.454501579945433,4.827254295349121,6.846103191375732
1993,5.6316954727626465,4.919774956554308,5.866439342498779,5.370044708251953
696,6.233779917764517,5.2560473492327695,6.258330345153809,5.544003486633301
2036,4.503068467379621,7.6130129229538515,4.894436359405518,6.937417507171631
1632,5.317372765182364,5.720571758579817,5.720996379852295,5.943220615386963
1558,7.665630872612848,7.966509779512723,6.837234973907471,7.021836757659912
1231,4.491336706891902,7.933169892931429,4.9116291999816895,7.056693077087402
2597,6.145285591134277,6.333820091172475,6.139242172241211,6.326872825622559
851,7.003703475780935,8.015098706378367,6.565143585205078,7.008474349975586
358,5.107592676487497,7.781133628493045,5.452629089355469,6.892801284790039
180,6.613053153398422,6.294533894261308,6.414431571960449,6.224503517150879
1407,6.1167497403274504,6.565411445286373,6.1539082527160645,6.453888416290283
518,4.609674512575268,4.872984313121305,5.038919448852539,5.38673734664917
1707,8.006175300171117,5.156896631455204,6.9975409507751465,5.586122512817383
1715,4.592380378224597,4.807110618895463,5.014229774475098,5.3256072998046875
812,5.596621733443965,5.912449689044013,5.802929878234863,5.870596408843994
2885,4.376814857163041,8.241172524133344,4.831603527069092,7.151381015777588
314,7.2566309047939965,8.250963616369923,6.658174991607666,7.077966690063477
3201,2.93, 1.39, 1.05, 2.02
299,5.838321190318604,8.323114469902197,5.947168350219727,7.107898712158203
935,7.735355906652821,8.091514896014633,6.845268249511719,7.012399196624756
226,5.650602716650101,4.47251831636119,5.971664905548096,4.86989688873291
2487,4.586434034488656,7.453924698855022,5.037971496582031,6.854036331176758
2346,6.308501831850311,4.902082856246345,6.27745246887207,5.335440635681152
653,8.45823688097778,4.745980904010715,7.128941535949707,5.2610554695129395
1200,5.661669369559118,7.849468585294786,5.90047025680542,6.960330009460449
229,6.071268639832511,5.584848545776039,6.121938228607178,5.801976203918457
1917,5.96036687047673,7.7043298994056535,6.009770393371582,6.954402923583984
1261,5.434200635066755,6.531694584214257,5.768994331359863,6.400076866149902
800,4.921344147058171,4.4645732206082815,5.278329849243164,4.998958587646484
537,6.344696082912446,8.02297902802552,6.2069549560546875,7.044551372528076
2913,6.122228928844674,7.551323558326159,6.159954071044922,6.887619972229004
3369,4.54, 4.87, 3.36, 3.27
1704,8.006175300171117,5.156896631455204,6.994316101074219,5.537113189697266
771,7.284250624445487,4.365650699715321,6.6555986404418945,4.860908508300781
2743,6.412234786652339,8.268463175777713,6.30397891998291,7.1367292404174805
920,6.451064293493763,7.987633979165475,6.285051345825195,7.00677490234375
2535,5.727173457905436,6.775442995152307,5.846450328826904,6.5138092041015625
2966,5.132738922901086,5.154212012611922,5.518456935882568,5.577086448669434
1000,6.469053624061882,4.523368303970203,6.288797855377197,5.022766590118408
3081,1.91, 4.20, 1.25, 2.53
598,7.069281772809048,4.855182908976487,6.608024597167969,5.324944972991943
2959,5.132738922901086,5.154212012611922,5.60552453994751,5.567390441894531
2760,6.465570095279426,8.480419147201207,6.338337421417236,7.224889278411865
1232,4.491336706891902,7.933169892931429,4.914553165435791,7.061667442321777
3565,5.41, 3.88, 2.93, 2.84
2618,5.613687299665616,5.945017629704764,5.8184380531311035,6.104310512542725
1845,5.544485373791191,5.567530026081724,5.825636386871338,5.859032154083252
2025,5.889483111090121,5.650046550864201,5.952681064605713,5.945026874542236
1847,5.544485373791191,5.567530026081724,5.807382583618164,5.870068550109863
3036,2.42, 4.67, 2.60, 2.67
3477,6.22, 1.40, 3.15, 1.34
3467,5.70, 0.83, 3.05, 0.70
1994,5.6316954727626465,4.919774956554308,5.87074613571167,5.3566060066223145
2769,7.026605275946748,8.33183334319532,6.592666149139404,7.1486945152282715
2377,7.278876197895297,6.446800428175513,6.690889358520508,6.33952522277832
1593,8.222640107932072,7.6369093714803284,7.048550128936768,6.904774188995361
3219,3.64, 0.35, 0.80, 1.49
2921,5.020038524850082,7.3245532166574625,5.447643280029297,6.860121726989746
762,7.139376144182922,5.397746537850151,6.68241024017334,5.691593647003174
421,5.052752467634598,4.752743778538872,5.413023471832275,5.217996120452881
940,7.390844162069929,5.671277050960077,6.762574195861816,5.8522629737854
3348,3.90, 3.57, 2.44, 2.34
1936,8.442836151310226,5.233852766645885,7.1183037757873535,5.6434760093688965
342,5.671097345751016,4.3921623125251354,5.950786590576172,4.813695430755615
974,4.389278776100009,7.4116864105369515,4.832254409790039,6.798925399780273
2142,7.3215304273333,7.576530326662628,6.700011253356934,6.862706184387207
2692,8.406823265207112,4.4682565174681965,7.143888473510742,4.9390764236450195
2379,8.08780206942623,5.685738624372378,6.973703384399414,5.941165447235107
2628,4.938101007612459,7.537528696345408,5.324429988861084,6.886925220489502
649,8.45823688097778,4.745980904010715,7.113417148590088,5.260097980499268
1144,5.762047460969978,4.62176524655831,5.948002815246582,5.192678928375244
2563,6.494101349556834,6.249892778261121,6.299228668212891,6.275881767272949
3400,3.62, 0.48, 3.11, 1.57
1186,5.548512306258504,7.353247459344164,5.788346767425537,6.833276271820068
2045,8.229464947650031,7.395035298822575,7.0344929695129395,6.802308559417725
2156,4.51766690844556,8.359291601121146,4.950146198272705,7.2109856605529785
1976,5.490168434605798,4.508510133701339,5.772890567779541,4.931958198547363
701,7.142240971768175,7.383764284595187,6.63527250289917,6.7582855224609375
3191,4.24, 5.40, 2.70, 2.87
1475,6.399140066217672,5.154293013067931,6.356492042541504,5.564579010009766
3258,2.91, 3.33, 2.56, 2.81
3499,5.53, 3.84, 2.98, 2.87
2405,7.422119544718219,6.7949539391122835,6.773385047912598,6.545841217041016
526,6.416969679636741,5.214112787516757,6.324434757232666,5.589801788330078
1694,8.404046816511814,6.490159795692465,7.124885082244873,6.428493499755859
1116,4.921119911988125,7.281542078937929,5.32597541809082,6.74169921875
1317,4.555681624751866,5.978297273546386,5.089294910430908,6.185558319091797
2853,4.777792202757764,7.7374607710328815,5.250206470489502,6.976229190826416
2870,7.324366362461593,7.163780542202345,6.701720714569092,6.756375789642334
770,7.284250624445487,4.365650699715321,6.655721187591553,4.881093502044678
2725,4.936940272510902,5.90469471543601,5.344790935516357,6.139667510986328
2129,7.909655229405351,8.432609236437298,6.913669586181641,7.230044364929199
353,5.107592676487497,7.781133628493045,5.467588424682617,6.87121057510376
1277,6.012640228818088,6.179598628695163,6.077461242675781,6.263659477233887
336,7.979504569188816,7.710265215426131,6.932616710662842,6.872310638427734
2471,5.820418141863654,4.844784299627777,5.958065032958984,5.329192161560059
3625,2.27, 3.35, 2.41, 3.38
3482,6.13, 4.85, 3.10, 3.29
2040,8.229464947650031,7.395035298822575,7.0287346839904785,6.750410079956055
1340,8.205241388258523,5.422857846281721,7.007722854614258,5.817905426025391
3082,3.29, 0.83, 0.34, 1.25
1161,7.405337927413302,6.811268412611578,6.7429118156433105,6.551406383514404
12,5.084651951333345,7.54755676592945,5.44464111328125,6.892358779907227
2188,5.593047572039868,8.276518127613834,5.770777225494385,7.132968902587891
213,5.2389465530272,5.051743116406277,5.527630805969238,5.467588424682617
3334,5.39, 4.47, 2.84, 2.56
1938,8.442836151310226,5.233852766645885,7.116954803466797,5.640800952911377
897,7.350571876778715,4.699827751933984,6.718986511230469,5.1016669273376465
1345,8.205241388258523,5.422857846281721,4.610419273376465,5.786344528198242
1731,6.724298831059519,4.444699601713287,6.477518558502197,4.897385597229004
1702,8.006175300171117,5.156896631455204,7.0346245765686035,5.5263471603393555
3125,4.61, 0.97, 2.69, 2.06
3096,0.46, 6.10, 2.79, 2.74
3049,2.06, 2.87, 0.74, 0.23
558,7.5945700712695485,8.23022424109473,6.774846076965332,7.086445331573486
2777,7.026605275946748,8.33183334319532,6.594546794891357,7.1527299880981445
2549,8.342891402100578,4.524851702822341,7.064688682556152,4.974883556365967
1771,5.127965645634222,6.493416087971241,5.523681163787842,6.419240474700928
3421,0.58, 4.98, 1.35, 3.34
1388,4.799672545105445,5.613230339090501,5.228214740753174,5.9812164306640625
2854,4.777792202757764,7.7374607710328815,5.2478227615356445,6.969466209411621
1970,5.490168434605798,4.508510133701339,5.724180221557617,4.936172008514404
3188,1.90, 2.98, 0.53, 0.52
3212,3.34, 4.80, 2.92, 2.58
3041,4.78, 6.21, 3.00, 3.09
1828,6.8755187076495226,4.660458933854239,6.549488544464111,5.100286483764648
1311,4.555681624751866,5.978297273546386,5.05308723449707,6.111022472381592
3139,1.96, 2.34, 1.90, 0.03
1950,8.2980779951583,7.978787638477723,7.0626630783081055,7.027912616729736
2701,8.437113408920249,8.13132691063377,7.125054359436035,7.060074806213379
3447,1.56, 3.75, 2.95, 2.82
3632,4.55, 5.60, 3.33, 2.82
417,6.313083528757875,7.589912021006434,6.2170867919921875,6.877532005310059
2714,4.837027675248023,7.761848042517003,5.274451732635498,7.012432098388672
1185,5.548512306258504,7.353247459344164,5.815191268920898,6.845073699951172
1101,4.390838234456905,7.6767761128343235,4.812136650085449,6.971632957458496
1628,5.172953853175869,4.954979494850245,5.669073104858398,5.360506534576416
898,7.350571876778715,4.699827751933984,6.732762813568115,5.098808765411377
419,5.052752467634598,4.752743778538872,5.419165134429932,5.205869197845459
3422,3.94, 2.95, 3.17, 2.95
161,7.935064036539107,6.946693916317449,6.935720443725586,6.512218952178955
2680,5.6206890107593495,6.6181435273673115,5.823955059051514,6.4606523513793945
997,7.713956176779773,4.988425149389483,6.872292995452881,5.399949550628662
431,5.7985119947631345,5.888907549889044,6.001175880432129,5.986031532287598
2937,7.729288047979072,6.013855469911796,6.897420883178711,6.115994930267334
3063,2.86, 5.25, 2.46, 2.61
1920,6.349090769895571,5.711541030674148,6.258772373199463,5.979135036468506
686,4.891802247862505,5.648983865189146,5.235843181610107,5.968749523162842
2785,4.791183570516051,7.129326093239601,5.347263813018799,6.659770965576172
3333,1.48, 0.97, 0.53, 1.27
2309,7.884367351548929,7.0449047139700625,6.9362006187438965,6.6047282218933105
1023,5.876854002622725,7.502704996898639,5.9945549964904785,6.858132839202881
2353,7.142187525764703,6.645058636098719,6.640548229217529,6.4287614822387695
828,8.419428866872016,8.18248587518804,7.087380886077881,7.069741249084473
2509,7.354125602782436,8.31770981019325,6.694764614105225,7.1493611335754395
2679,5.6206890107593495,6.6181435273673115,5.820702075958252,6.459930419921875
1627,5.172953853175869,4.954979494850245,5.647494316101074,5.353157997131348
3429,3.51, 1.71, 2.92, 1.47
2539,4.716733344357909,5.763487967909984,5.079947471618652,6.0466108322143555
3512,3.43, 5.46, 2.86, 2.85
1952,8.2980779951583,7.978787638477723,7.061037063598633,7.038348197937012
3396,4.42, 1.95, 3.40, 2.30
277,8.02230155703615,6.35132725796972,6.947232723236084,6.273007869720459
3520,4.73, 2.27, 2.81, 3.17
975,4.389278776100009,7.4116864105369515,4.829069137573242,6.800002574920654
70,7.476384037502522,6.2449607009600046,6.777865409851074,6.097455978393555
2143,7.3215304273333,7.576530326662628,6.680649280548096,6.35375452041626
2592,6.145285591134277,6.333820091172475,6.115544319152832,6.333706378936768
2500,7.804946636857294,7.463040117510657,6.856931209564209,6.86344575881958
318,7.2566309047939965,8.250963616369923,6.668100357055664,7.07753324508667
1679,5.635742407701582,6.072885809047759,5.89680290222168,6.210638046264648
1620,5.172953853175869,4.954979494850245,5.542347431182861,5.4774346351623535
1923,6.349090769895571,5.711541030674148,6.271470069885254,5.972113609313965
2724,4.936940272510902,5.90469471543601,5.351769924163818,6.08090877532959
488,4.916195695629144,8.034575002857268,5.318403244018555,7.052354335784912
3291,2.21, 0.95, 0.72, 0.01
2660,8.390287279271307,6.706221478959221,7.141885280609131,6.45352840423584
3206,5.21, 6.10, 3.21, 3.06
3112,5.08, 3.84, 2.86, 3.11
349,5.107592676487497,7.781133628493045,5.508550643920898,6.856380462646484
2446,4.641207889141068,8.341305669455718,5.034830093383789,7.415550708770752
1173,5.53526663894412,7.8196585196479225,5.793886184692383,6.972829818725586
2580,4.886019971398443,4.794746740974804,5.377589702606201,5.231851577758789
2356,7.142187525764703,6.645058636098719,6.64503812789917,6.417993068695068
2547,4.716733344357909,5.763487967909984,5.092126846313477,6.020328044891357
2055,4.3309487647904605,4.756045138831644,4.740689754486084,5.334505081176758
3362,2.78, 4.63, 3.01, 3.18
819,8.419428866872016,8.18248587518804,7.118910789489746,7.084741115570068
489,6.325414303878217,5.36308072880428,6.286032199859619,5.685866832733154
1935,8.442836151310226,5.233852766645885,7.1176629066467285,5.572810173034668
3077,5.75, 2.79, 2.97, 2.11
1274,6.012640228818088,6.179598628695163,6.081966400146484,6.2601823806762695
744,4.429548386689346,7.454501579945433,4.823695182800293,6.859228610992432
259,6.57374870099453,7.158417351303142,6.389786720275879,6.663932800292969
10,5.084651951333345,7.54755676592945,5.450829029083252,6.884495735168457
2079,5.677710652531159,6.674367036827218,5.832691669464111,6.5023884773254395
1780,5.321484400423711,8.471351576974742,5.665738105773926,7.175090312957764
2819,7.938714016629502,5.793933407261769,6.973897933959961,5.9911651611328125
636,7.8375187739893715,5.332722186424185,6.889037132263184,5.687571048736572
2521,5.0369105437704516,7.862007400305674,5.431541442871094,6.99503231048584
1361,6.647077528850794,6.532186990064634,6.41950798034668,6.432279586791992
352,5.107592676487497,7.781133628493045,5.469891548156738,6.8845906257629395
2880,4.376814857163041,8.241172524133344,4.857004642486572,7.135373592376709
1369,6.750577118655875,4.53824242165042,6.513931751251221,4.9555230140686035
1378,6.750577118655875,4.53824242165042,6.509376525878906,4.9942498207092285
2236,5.709929030629893,5.016625733605642,5.942498683929443,5.387540817260742
99,7.897156744012949,7.972813186531199,6.9169158935546875,6.950928211212158
1204,5.661669369559118,7.849468585294786,5.850297451019287,6.9827775955200195
1258,6.540302760140021,5.627231750510897,6.423313140869141,5.867793083190918
2910,6.122228928844674,7.551323558326159,6.193997383117676,6.826541900634766
1549,7.665630872612848,7.966509779512723,6.828865051269531,7.037754535675049
3571,2.14, 0.63, 3.24, 1.91
1972,5.490168434605798,4.508510133701339,5.7531328201293945,4.927029132843018
3071,2.17, 5.83, 2.68, 2.71
788,7.155683167797275,6.419287731149939,6.609662055969238,6.352445125579834
2623,4.938101007612459,7.537528696345408,5.325558185577393,6.878696918487549
2307,4.872495236083123,6.836492448354722,5.2430853843688965,6.605696201324463
100,7.897156744012949,7.972813186531199,6.918826580047607,6.936681270599365
1990,5.6316954727626465,4.919774956554308,5.855362415313721,5.363366603851318
420,5.052752467634598,4.752743778538872,5.413327693939209,5.217477798461914
1900,5.173811339482887,7.665755675838949,5.541385650634766,6.871147632598877
2002,8.216376523183559,4.360771958876231,7.02292013168335,4.843774795532227
364,8.005128766144633,6.4172867279501835,6.92587423324585,6.309016704559326
2973,8.061027788216457,4.368315294799131,7.013610363006592,4.905954360961914
3319,2.55, 1.38, 2.09, 1.58
413,6.313083528757875,7.589912021006434,6.199862003326416,6.885789394378662
570,7.0610957170791915,6.708726126161405,6.5902228355407715,6.5026326179504395
1962,5.070287605924927,6.166239890551031,5.436779022216797,6.263166427612305
2490,6.378349005400046,6.774184333722713,6.294724464416504,6.49219274520874
94,5.978557849447959,7.3618317019176835,6.052597999572754,6.66579532623291
2032,4.503068467379621,7.6130129229538515,4.910446643829346,6.9099812507629395
1390,6.995871283450826,7.150980970933008,6.619495391845703,6.688582897186279
3251,5.97, 2.25, 3.21, 1.99
3152,5.65, 2.19, 3.05, 1.90
2591,6.145285591134277,6.333820091172475,6.09334135055542,6.332144737243652
2721,4.936940272510902,5.90469471543601,5.380067825317383,6.124363899230957
2499,7.804946636857294,7.463040117510657,6.862370014190674,6.801540374755859
264,6.57374870099453,7.158417351303142,6.401790142059326,6.3958282470703125
704,7.142240971768175,7.383764284595187,6.618979454040527,6.75385046005249
913,7.276320383146712,4.729576312908365,6.722957134246826,5.134687423706055
2911,6.122228928844674,7.551323558326159,6.178737640380859,6.867002487182617
82,5.801997738914142,5.6788778457116385,6.041094779968262,5.772997856140137
497,6.325414303878217,5.36308072880428,6.222442150115967,5.76052188873291
3005,2.93, 5.12, 2.21, 2.69
2147,7.3215304273333,7.576530326662628,6.6951680183410645,6.857193946838379
37,6.683557944782604,5.22438383510929,6.432100296020508,5.624121189117432
2245,4.832724188020175,7.653654471646802,5.227890968322754,6.918635368347168
330,7.979504569188816,7.710265215426131,6.95141077041626,6.836447238922119
1055,5.8889979450622585,7.447364853870637,5.976773738861084,6.842299938201904
966,5.933654822241603,8.090066214077178,6.023950576782227,7.041085720062256
1698,8.404046816511814,6.490159795692465,7.127758026123047,6.441928863525391
2336,4.774376289388529,7.568530100097914,5.2348456382751465,6.864995002746582
834,4.318525983676661,5.196992209445714,4.787025451660156,5.573457717895508
568,5.088151856574972,5.993088019592866,5.458963871002197,6.149004936218262
1700,8.006175300171117,5.156896631455204,7.020918369293213,5.511114597320557
705,7.142240971768175,7.383764284595187,6.617372989654541,6.749754905700684
715,4.569167883819932,7.1379652252081796,5.043270587921143,6.416762828826904
2031,4.503068467379621,7.6130129229538515,4.9324493408203125,6.893939971923828
3167,1.41, 2.71, 0.01, 0.99
2028,5.889483111090121,5.650046550864201,5.961333274841309,5.946695327758789
1546,4.914184508060675,7.965851899643497,5.33502197265625,7.033603668212891
3361,1.56, 5.60, 2.54, 2.82
2530,5.727173457905436,6.775442995152307,5.863868713378906,6.538466453552246
1409,5.93930993093895,4.407693405802191,6.045346260070801,5.219367504119873
1895,7.117999280409938,5.959092853148803,6.629031658172607,6.138561725616455
1368,6.647077528850794,6.532186990064634,6.421826362609863,6.418765544891357
3582,4.17, 4.33, 3.20, 3.10
1172,5.53526663894412,7.8196585196479225,5.797399520874023,6.966784477233887
2191,7.637766805853066,7.969707017293384,6.800483703613281,7.009062767028809
240,7.527611904903098,5.869924453547432,6.834162712097168,5.949895858764648
2311,7.884367351548929,7.0449047139700625,6.912365436553955,6.620162487030029
2421,8.590431281306838,7.3266482000651445,7.165896892547607,6.776664733886719
3558,2.72, 3.16, 2.85, 3.24
1255,6.540302760140021,5.627231750510897,6.3967413902282715,5.872915267944336
302,5.838321190318604,8.323114469902197,5.963793754577637,7.084340572357178
1201,5.661669369559118,7.849468585294786,5.8808746337890625,6.973639011383057
1404,6.1167497403274504,6.565411445286373,6.120584964752197,6.429357528686523
1247,8.455953873055984,5.314828441961492,7.143209457397461,5.659646034240723
3545,2.05, 3.60, 2.94, 2.73
1153,7.334916617192277,5.236674447082557,6.674939155578613,5.6517462730407715
952,6.132321126622973,5.143156381391002,6.133605003356934,5.771792411804199
3047,3.26, 2.03, 0.07, 0.07
3470,5.03, 4.06, 2.86, 2.95
2177,7.733930871942083,5.619183001275964,6.828994274139404,5.931990623474121
443,5.258592184634205,5.5683582750570055,5.605654239654541,5.868009567260742
3031,4.54, 3.67, 2.55, 2.76
3344,1.79, 2.10, 2.31, 0.94
2982,8.534337308062304,8.542354584808173,7.1567840576171875,7.278336524963379
80,5.801997738914142,5.6788778457116385,6.016481876373291,5.7993035316467285
661,7.8690686204756295,7.778260234295344,6.899099349975586,6.920133113861084
98,5.978557849447959,7.3618317019176835,6.04548978805542,6.689089298248291
1887,7.1634549780416545,7.3524891205185545,6.6472697257995605,6.738572120666504
1986,8.484022719136417,7.920031320534718,7.139645576477051,6.98771333694458
524,6.416969679636741,5.214112787516757,6.314310073852539,5.612849235534668
2653,6.702910275425484,6.983551583855622,6.432816505432129,6.653238773345947
1063,4.607208629178763,7.621184276772095,5.052762031555176,6.879232406616211
1135,4.659574296014937,6.0947310972799915,5.094253063201904,6.210484504699707
1747,6.143526129948782,4.482109878820415,6.179025173187256,5.009449005126953
2874,7.324366362461593,7.163780542202345,6.698551654815674,6.7678327560424805
2258,7.995410974711108,6.475854982827733,6.921567440032959,6.4089484214782715
3544,0.06, 4.19, 2.12, 3.11
1765,8.590860756267281,8.593778042569701,7.186755180358887,7.2788801193237305
177,5.097793658773378,6.414866257858373,5.53572416305542,6.243528366088867
1460,5.77667773097745,5.57668245395854,5.9783477783203125,5.877313613891602
1608,4.812831587262243,7.649990921490103,5.272286415100098,6.907186508178711
2540,4.716733344357909,5.763487967909984,5.073703765869141,6.050293922424316
1480,5.770630707255692,6.286067967444875,5.962647438049316,6.310595512390137
453,4.525626580304412,7.92211182277876,4.949981689453125,7.014265060424805
924,6.451064293493763,7.987633979165475,6.3235321044921875,6.983589172363281
356,5.107592676487497,7.781133628493045,5.44402551651001,6.881595134735107
1516,7.1781540895385545,5.0180500640713674,6.6758646965026855,5.43532133102417
730,8.227711564742117,4.467832295974009,7.102288246154785,4.866638660430908
2037,4.503068467379621,7.6130129229538515,4.883659839630127,6.922013759613037
1754,8.103192145283476,4.40494970741685,7.05089807510376,4.864386081695557
1343,8.205241388258523,5.422857846281721,7.036172866821289,5.814180850982666
2481,4.586434034488656,7.453924698855022,5.050159454345703,6.8471174240112305
608,5.437183938655903,5.586630509498665,5.7169270515441895,5.840273857116699
307,5.838321190318604,8.323114469902197,5.99029016494751,7.079333782196045
3083,5.52, 1.94, 2.73, 2.27
3220,4.78, 1.42, 2.93, -0.01
3585,0.70, 5.56, 2.14, 2.91
3457,5.90, 3.85, 3.07, 2.86
199,4.929688087441889,7.293026421152751,5.352736473083496,6.700005531311035
1360,6.647077528850794,6.532186990064634,6.40468692779541,6.43293571472168
2262,8.20564725823152,8.413125276320319,7.0290632247924805,7.156477451324463
388,5.008483164167971,7.598119378559796,5.412415504455566,6.834115505218506
2995,6.463645260430968,5.869168045837872,6.403386116027832,6.039402008056641
1718,4.592380378224597,4.807110618895463,5.001417636871338,5.340395450592041
1097,7.785327827879713,8.116303817822034,6.882506847381592,7.043825149536133
2001,8.216376523183559,4.360771958876231,7.023543834686279,4.83027982711792
3603,2.59, 4.31, 2.77, 3.10
1560,5.623059193273667,5.887869665278094,5.871749401092529,5.863656044006348
603,5.437183938655903,5.586630509498665,5.699074745178223,5.880711555480957
3631,3.67, 4.76, 2.91, 3.26
2237,5.709929030629893,5.016625733605642,5.943359851837158,5.390405178070068
637,7.8375187739893715,5.332722186424185,6.904964447021484,5.689377784729004
384,5.008483164167971,7.598119378559796,5.365109443664551,6.850691318511963
2413,8.09712583567949,6.547418305655669,6.987063407897949,6.407586574554443
269,8.02230155703615,6.35132725796972,6.924501895904541,6.288536548614502
1929,8.442836151310226,5.233852766645885,7.141851425170898,5.547464847564697
2815,5.1330067814896445,5.661680387297199,5.524410247802734,5.995600700378418
457,4.525626580304412,7.92211182277876,4.967546463012695,7.012203216552734
2327,7.4629558726692835,4.9121874829229935,6.778914451599121,5.319161891937256
2175,7.733930871942083,5.619183001275964,6.8324174880981445,5.92030668258667
986,7.049584560660559,5.373584378867161,6.5827789306640625,5.711972713470459
1110,4.921119911988125,7.281542078937929,5.401791572570801,6.7200212478637695
3229,3.62, 3.13, 1.10, 1.85
500,5.712034673205158,5.569806680267073,5.870583534240723,5.881854057312012
1285,6.210533911734225,5.324401773824645,6.157728672027588,5.765798568725586
2577,4.486790544985517,5.969755683636615,4.99675178527832,6.047654151916504
3006,3.90, 1.66, 2.27, 0.88
2455,6.810090889390995,4.375338402928269,6.494837760925293,4.8380303382873535
186,6.613053153398422,6.294533894261308,6.3849921226501465,6.205844402313232
