,expected_ul,expected_ur,real_ul_m1,real_ur_m1,delta_ul,delta_ur
3277,7.704189570585749,5.085072408733654,5.493914604187012,6.9285569190979,0.8230598289170477,-0.4043556346318251
2593,6.683557944782604,5.22438383510929,5.48208475112915,6.252148628234863,0.256911235340465,-0.3535485226787962
1293,8.543563414264959,6.174829852109672,5.490808963775635,6.941712379455566,1.3611417299998223,-0.03309737491059206
3134,2.62,5.8,2.47,0.88,-0.31999999999999984,2.9
1252,3.48,3.22,5.874516487121582,4.906856536865234,1.25,1.08
2564,1.95,1.1,2.24,2.28,-0.8600000000000001,0.40000000000000013
1026,2.54,0.12,1.38,1.88,-0.23999999999999977,-1.0099999999999998
2397,5.317372765182364,5.720571758579817,6.171967029571533,7.237561225891113,-0.40680745637525284,-0.22885060088673548
3504,4.491336706891902,7.933169892931429,5.948225498199463,5.942581653594971,-0.45645534633075435,0.8832641159538897
2231,7.278876197895297,6.446800428175513,5.052762031555176,6.129819393157959,0.5940235977976407,0.10941906526047429
1353,0.8,4.24,2.84,2.74,-0.25,1.1600000000000001
2878,7.026605275946748,8.33183334319532,6.629122734069824,5.047287940979004,0.4344717539130567,1.168395976709725
1596,5.762047460969978,4.62176524655831,7.113417148590088,5.260097980499268,-0.18595535427660437,-0.5709136818169345
978,4.906990824028847,6.721100533946315,6.613919734954834,4.955150127410889,-0.3947750947028421,0.20153495167092395
1549,8.45823688097778,4.745980904010715,6.27745246887207,5.335440635681152,1.3292953450280738,-0.5150745655022257
3628,8.205241388258523,5.422857846281721,6.780600547790527,5.9991655349731445,1.1624729098649684,-0.3460802182934746
1442,4.753743085021851,4.369499888731413,6.878901958465576,6.324435710906982,-0.41691216552746546,-0.568427834199495
184,4.921344147058171,4.4645732206082815,2.37,0.84,-0.3427783390563306,-0.7477084833406931
3354,5.661669369559118,7.849468585294786,6.225968360900879,7.0436601638793945,-0.24258172907369424,0.8820704186382917
2691,6.469053624061882,4.523368303970203,5.092622756958008,5.347263813018799,0.1773384789507979,-0.5054736683808709
210,2.19,0.61,2.88,2.67,1.25,-2.0500000000000003
3101,5.010620931009804,8.398791548511912,5.335095882415772,6.728416919708252,-0.36541809715792084,1.24728703191035
2514,6.349090769895571,5.711541030674148,5.551956653594971,5.466890335083008,0.08190841973687935,-0.25779690954191636
3202,2.29,4.34,1.34,2.53,-0.23999999999999977,1.2399999999999998
1284,7.995410974711108,6.475854982827733,5.361475944519043,6.875824928283691,1.0567761022745845,0.04655705878598493
3382,4.17,2.7,5.997438907623291,6.047213554382324,1.2799999999999998,0.5500000000000003
529,5.677710652531159,6.674367036827218,6.970824241638184,6.49191951751709,-0.18910729867123344,0.15884407997907335
746,7.20950308645547,7.0033591163713735,2.41,2.66,0.5898260196524916,0.32573584442923487
1994,5.671097345751016,4.392162312525136,6.394205093383789,6.673305034637451,-0.2884754463022068,-0.4196405515495707
697,6.129977409305906,4.648023946279462,2.02,2.85,-0.019888217982912515,-0.5007068085728328
2037,5.76366249323695,5.3884018890529175,5.643974781036377,7.18721866607666,-0.1904404997745246,-0.29977951124615476
1633,7.350571876778715,4.699827751933984,7.116954803466797,5.640800952911377,0.6315853655482462,-0.401839175403663
1559,7.284250624445487,4.365650699715321,6.994316101074219,5.537113189697266,0.628651984003592,-0.4952578085854604
1232,7.163454978041655,7.352489120518554,5.748092174530029,6.444083690643311,0.5362171812582082,0.5334540672653798
2597,4.333459926435392,4.742032129814557,7.037293434143066,8.975824356079102,-0.4065603486805749,-0.5563310789561946
852,7.117999280409938,5.959092853148803,5.348104953765869,7.0256123542785645,0.49747296662819984,-0.11597991220153858
358,8.455953873055984,5.314828441961492,6.9519572257995605,6.495841503143311,1.3088033565459742,-0.30780072368792233
180,4.753743085021851,4.369499888731413,4.945040225982666,7.04547643661499,-0.4268651875306393,-0.5357835623489091
1408,1.41,4.36,6.946300983428955,6.307151794433594,0.58,1.9000000000000004
518,4.56,0.66,3.11,2.85,1.8499999999999996,0.25000000000000006
1708,4.886019971398443,4.794746740974804,5.793886184692383,6.972829818725586,-0.4915697312077585,-0.43710483678398493
1716,5.75,2.79,7.1176629066467285,5.572810173034668,2.78,0.6800000000000002
813,7.729288047979072,6.013855469911796,6.433592319488525,6.428791522979736,0.8213715021111518,-0.1346731059854207
2885,3.73,4.9,6.058972358703613,6.689208507537842,0.75,1.5500000000000003
314,1.86,3.03,4.786012172698975,5.589531421661377,1.33,2.01
3286,7.235202577986116,4.575588544870495,6.736907005310059,6.863897323608398,0.568886545576448,-0.44259897801768844
299,5.596621733443965,5.912449689044013,7.0828375816345215,5.375889301300049,-0.19047285960413074,-0.4204217480287413
936,8.09712583567949,6.547418305655669,5.172165393829346,4.959515571594238,1.086885757707078,0.12458104827041527
226,0.62,0.69,0.78,1.28,-1.0699999999999998,-1.6400000000000001
2487,0.91,1.93,1.16,0.01,0.17000000000000004,-0.28
2346,1.79,2.17,3.23,2.92,1.79,2.16
654,7.139376144182922,5.397746537850151,7.072303295135498,5.382874011993408,0.4628019139888302,-0.32791044838642147
1201,7.938714016629502,5.793933407261769,7.102221012115479,6.96820592880249,0.9632301222813577,-0.20591114382465658
229,3.16,5.11,5.0853352546691895,6.373579025268555,0.4700000000000002,1.8000000000000003
1918,5.702446858739156,7.049413697757441,7.159000396728516,5.576753616333008,-0.20229824318955458,0.6409049201390324
1262,8.590431281306838,7.326648200065144,2.94,2.73,1.4266725265766134,0.5609378462138253
801,7.160027311960697,4.469660784005115,5.662619113922119,7.1788530349731445,0.5156004892983432,-0.4682869660864375
537,4.01,0.13,1.63,2.73,3.94,-1.23
2913,7.785327827879713,8.116303817822034,6.982420921325684,7.065154075622559,0.8989175915210703,1.0815142555966926
3436,5.070287605924927,6.166239890551031,6.120021343231201,5.818943977355957,-0.389501193360962,-0.017614689374505943
1705,5.107592676487497,7.781133628493045,2.86,3.11,-0.40095796743340184,0.9247531658465604
772,6.683557944782604,5.22438383510929,6.155817985534668,6.266591548919678,0.27680011320911735,-0.38158559390682356
3123,7.665630872612848,7.966509779512723,6.9650726318359375,6.250956535339356,0.8341179446038147,0.9277329049704868
921,7.704189570585749,5.085072408733654,5.91303825378418,6.7395524978637695,0.8376448470750066,-0.4638124598881719
2535,5.295444647757382,4.5341660250834215,6.165096759796143,5.767550945281982,-0.2634032564479405,-0.5462659130879652
2966,5.671097345751016,4.392162312525136,6.906678199768066,6.435054779052734,-0.23233168562105444,-0.4322486028496195
1001,8.442836151310226,5.233852766645885,6.698272228240967,7.132833480834961,1.3176807023966521,-0.34187612663414413
3018,5.889483111090121,5.650046550864201,5.166203498840332,6.868227005004883,-0.060913903527798574,-0.2913687590418048
599,5.317372765182364,5.720571758579817,5.337657928466797,7.07556676864624,-0.3800964692841884,-0.24319433944264368
2373,4.82,4.78,6.368574619293213,7.242965221405029,2.0100000000000002,1.4600000000000004
2760,4.749543690945573,4.47653279193101,7.139645576477051,5.666708469390869,-0.5159697291594076,-0.46994176022353074
1233,7.061095717079192,6.708726126161405,6.627237796783447,6.819035053253174,0.4399018312759697,0.23568173071462795
3391,5.544485373791191,5.567530026081724,5.4680023193359375,6.451786994934082,-0.2715041205325397,-0.30175269639142055
3593,7.704189570585749,5.085072408733654,6.014973640441895,6.953404903411865,0.8439700919785711,-0.3982792987248418
1846,0.7,5.56,2.93,-0.01,-1.4400000000000002,2.6499999999999995
2026,5.99,0.54,7.175321102142334,6.209928512573242,2.8800000000000003,-0.22999999999999998
1848,4.929688087441889,7.293026421152751,3.07,2.86,-0.4230483856416072,0.593020889841716
3036,4.586434034488656,7.453924698855022,5.299893856048584,6.960555553436279,-0.4590609987755041,0.6588778925195724
3379,6.469053624061882,4.523368303970203,6.533076763153076,5.106595993041992,0.13440167704039752,-0.2355418751679803
3467,7.804946636857294,7.463040117510657,5.039150714874268,6.88696813583374,0.9271576163189641,0.6818344633663695
1995,1.32,5.21,5.959572792053223,4.811802864074707,0.07000000000000006,2.39
2769,5.068120083991049,8.59978644515698,5.992125511169434,6.904425144195557,-0.38461152535343324,1.307562514798093
2377,5.702446858739156,7.049413697757441,4.998457908630371,6.094794273376465,-0.20081766381333388,0.360473172702509
1594,4.938101007612459,7.537528696345408,6.973703384399414,5.941165447235107,-0.38632898124862525,0.650603475855906
2925,4.663505295518664,6.412111868565615,7.004031658172607,7.15797758102417,-0.43817927479383556,0.061295618718203215
2921,7.729288047979072,6.013855469911796,4.887146949768066,7.219865322113037,0.8276218835808784,-0.056500899106758595
763,4.525626580304412,7.92211182277876,6.604595184326172,6.496297836303711,-0.42388399403640875,0.9131143824406251
421,5.750410495338599,7.17765253071281,2.79,3.21,-0.15562349742873494,0.46201627735587625
941,8.328110113424827,6.053018733581053,6.653054714202881,7.093068599700928,1.2707542326875227,-0.05241329995776578
3348,8.20564725823152,8.413125276320319,6.297587394714356,6.842767238616943,1.1834495348428486,1.20638823484693
1937,4.51766690844556,8.359291601121146,5.347882270812988,6.118162155151367,-0.42326298123339523,1.1602716922161171
342,6.801727060482529,8.340589518178161,5.0048370361328125,5.406617641448975,0.31205535332920853,1.2401804872638547
975,7.003703475780935,8.015098706378367,6.833322048187256,6.277919769287109,0.4499443777279568,1.0180465136903791
2143,6.325414303878217,5.36308072880428,5.072086811065674,6.174708843231201,0.06466687116947689,-0.34133173152286833
3138,5.2,3.65,5.2070417404174805,5.98304557800293,2.27,0.94
2938,5.793197099599796,5.868478418281665,5.873810768127441,6.667007923126221,-0.21745401200298708,-0.1694320431441163
2984,5.2389465530272,5.051743116406277,5.086889743804932,7.015706062316895,-0.2979391853456024,-0.4111684894286842
650,5.127965645634222,6.493416087971241,3.1,3.13,-0.37992887035698875,0.10671879564335995
1145,4.862476116927101,5.49038381860642,5.752233028411865,5.160845756530762,-0.49512314149575065,-0.19741611196608932
2563,1.51,1.62,6.476308822631836,7.10921049118042,-0.7300000000000002,-0.6599999999999997
3400,4.700420913731542,6.373702867740893,5.1759443283081055,6.332144737243652,-0.47186607357314614,0.042569502109788715
1187,7.2566309047939965,8.250963616369923,5.963850021362305,5.686426162719727,0.5888996196987817,1.186208176611622
2046,8.328110113424827,6.053018733581053,6.928940296173096,6.309935092926025,1.2559064772553938,-0.010083034912599764
2157,4.569167883819932,7.13796522520818,7.094039916992188,7.023806095123291,-0.4984948320919331,0.2502746810797625
1977,8.111992343842878,7.792944786872195,2.02,3.07,1.1407475318311597,0.9046934822457304
702,6.344696082912446,8.02297902802552,1.3,1.58,0.1303410909996039,0.9633686612042318
2914,4.716733344357909,5.763487967909984,6.886410236358643,7.034789562225342,-0.37889062567382936,-0.22234663063127602
1476,6.750577118655875,4.53824242165042,7.138017654418945,5.5714030265808105,0.2214366462437658,-0.21113769004391614
3187,6.543653318732075,5.0219967212590015,5.37723970413208,6.842019557952881,0.22574169382362808,-0.5539114627925121
3309,4.3,3.69,7.117291927337647,6.44028377532959,1.0299999999999998,0.9300000000000002
2405,3.54,2.88,6.688876152038574,6.347939014434815,3.5300000000000002,2.87
526,6.540302760140021,5.627231750510897,5.121147632598877,5.356233596801758,0.13505411817224733,-0.31482252118710097
1695,7.2566309047939965,8.250963616369923,6.856931209564209,6.86344575881958,0.5885305477383325,1.1734303712832528
1117,7.4629558726692835,4.9121874829229935,7.088450908660889,7.061833381652832,0.7263945742989222,-0.4615522364678757
1318,7.11902076175705,6.37005100445339,5.310510635375977,7.067480087280273,0.5340541022111518,0.057560064359395646
2853,8.590860756267281,8.593778042569701,2.44,3.03,1.4040059169423298,1.3704942748695057
2870,4.837027675248023,7.761848042517003,6.567163944244385,6.50971269607544,-0.44028984870827603,0.7383700113585556
771,6.145285591134277,6.333820091172475,6.410518169403076,6.412325859069824,-0.010532394400390999,0.0672285422527974
2725,4.333459926435392,4.742032129814557,6.641525268554688,6.373784065246582,-0.38136045854385614,-0.5595149206615169
2130,7.527611904903098,5.869924453547432,6.214470863342285,7.051791667938232,0.7301995094258027,-0.10597858066277333
353,3.56,0.08,7.118168830871582,5.243251800537109,0.5300000000000002,-1.39
1278,7.117999280409938,5.959092853148803,6.388580322265625,5.287184715270996,0.49170371385110023,-0.11498046151794483
336,6.132321126622973,5.143156381391002,6.04548978805542,5.722564697265625,0.0004985405634023721,-0.6406566183343401
2471,7.590090385666892,5.839207894339654,2.59,3.19,0.7724391138468238,-0.1570713453148871
3625,3.21,6.06,6.626234531402588,6.061968326568604,0.5099999999999998,3.0799999999999996
3482,7.284250624445487,4.365650699715321,7.119214057922363,7.083639144897461,0.6353901698861613,-0.5047707098916128
2041,8.590860756267281,8.593778042569701,5.59085750579834,5.865546226501465,1.4081744273793406,1.3024496123939198
1341,7.405337927413302,6.811268412611578,5.97144079208374,5.434810638427734,0.6730457521203332,0.2775450582719783
3082,5.762047460969978,4.62176524655831,5.363590717315674,5.686069965362549,-0.16433031231493445,-0.5511835907219638
1162,5.709929030629893,5.016625733605642,5.212578773498535,6.923289775848389,-0.22674270322630807,-0.39295258975861547
12,6.613053153398422,6.294533894261308,5.074032306671143,6.653781890869141,0.1953271135119472,0.08482758780378763
2189,6.121700467446524,8.494954602350868,6.41950798034668,5.76474666595459,-0.022792158743661695,1.522489087214149
213,7.737903799305759,6.575797309981807,5.043385982513428,6.0907087326049805,0.830368246327243,0.13901065837047888
3363,5.097793658773378,6.414866257858373,5.319847106933594,6.8907151222229,-0.4415182270603619,0.17487697715768924
1939,7.446839968174924,7.667888163844919,6.562068462371826,6.78109884262085,0.7254468598070041,0.793313979427194
898,5.719829685319695,5.419406042220746,5.849355220794678,6.530339241027832,-0.24421631611463113,-0.34059370982393133
1346,5.172953853175869,4.954979494850245,5.255792617797852,6.930250644683838,-0.4126031307718847,-0.43060342903891513
1732,7.897156744012949,7.972813186531199,5.942498683929443,5.387540817260742,0.9802408504582605,1.0218849753190407
1703,5.21,6.1,7.141885280609131,6.45352840423584,2.0,3.0399999999999996
3125,7.117999280409938,5.959092853148803,5.953935623168945,6.120894908905029,0.5024444708396256,-0.15588879815734913
2427,4.04,4.39,6.982647895812988,7.086678981781006,2.71,1.88
3049,5.898949321477744,8.330447936571792,7.105512619018555,7.068676948547363,-0.05922729137625993,1.175033355272964
558,5.258592184634205,5.5683582750570055,6.673336029052734,5.027223110198975,-0.3455862440156974,-0.29559150063879525
2383,7.0673486907297,6.929700228482164,6.373813152313232,5.556140899658203,0.49271366189058874,0.330353113919176
2549,3.57,0.26,6.089712142944336,5.259427547454834,0.5,-1.78
1772,4.832724188020175,7.653654471646802,6.432100296020508,5.624121189117432,-0.3951667803025787,0.735019103299634
3283,4.749543690945573,4.47653279193101,7.068277835845947,6.114559650421143,-0.5360269305449066,-0.4366275321656694
1389,6.613053153398422,6.294533894261308,2.33,2.85,0.2032459481982265,0.08020941992659125
2854,4.592380378224597,4.807110618895463,7.186854839324951,7.223283767700195,-0.5004312062480594,-0.47199027603251587
1971,1.75,1.18,7.1300578117370605,7.082470417022705,-0.2599999999999998,-0.8899999999999999
2789,4.4,2.02,5.071173191070557,6.778405666351318,1.0100000000000002,-0.43000000000000016
3117,4.71,0.31,6.494229316711426,4.8857927322387695,1.87,-0.47000000000000003
3041,5.77667773097745,5.57668245395854,6.1287689208984375,5.795681953430176,-0.1953238216043367,-0.2952839080409717
1829,5.77667773097745,5.57668245395854,5.53572416305542,6.243528366088867,-0.2016700473428621,-0.30063115993306155
1312,4.791183570516051,7.129326093239601,4.912603378295898,5.4279961585998535,-0.5170830691934221,0.48462413553696404
3139,3.63,1.28,2.93,2.71,3.62,-1.1500000000000001
1951,8.108488624674093,6.46666691227558,6.792076110839844,7.089688301086426,1.1050120049536343,0.07119390888812926
2701,4.88,4.66,6.613633155822754,5.087632179260254,4.87,4.66
3447,4.566663350250714,5.99269800619192,3.0,2.93,-0.5219945057368349,-0.1396901087372795
3632,5.613687299665616,5.945017629704764,5.566394329071045,5.087677001953125,-0.19205114943106327,-0.17568034545392752
417,7.11852950402589,7.474560089028042,-0.0,0.55,0.48645514794678846,0.7316506575705217
3516,5.6429837767896425,6.04518904522045,6.638077259063721,6.940526008605957,-0.1676365311327208,-0.19555792972461816
1186,5.76366249323695,5.3884018890529175,0.81,3.07,-0.20018752812535467,-0.29802427366680906
1102,5.793197099599796,5.868478418281665,6.256356716156006,5.962899208068848,-0.19170766648296755,-0.2805336704939698
1629,5.593047572039868,8.276518127613834,5.44464111328125,6.892358779907227,-0.17772965345451652,1.143549225025943
899,8.33009112929117,4.956403685446416,5.964046001434326,5.759999752044678,1.239699970233552,-0.41596226609167
419,7.909655229405351,8.432609236437298,5.311511039733887,7.062895774841309,0.9819609087266397,1.2121330859246022
3422,5.088151856574972,5.993088019592866,5.436395168304443,6.780982494354248,-0.37290103801731345,-0.14106868435610842
161,4.799672545105445,5.613230339090501,6.067142009735107,5.202330112457275,-0.40862899908400774,-0.36995638271125664
2680,4.886019971398443,4.794746740974804,7.103899955749512,6.47349739074707,-0.47272178885546356,-0.41840137609062555
998,7.733930871942083,5.619183001275964,1.97,2.63,0.8943331699157158,-0.29809290433316704
431,7.334916617192277,5.236674447082557,4.968603134155273,7.004456043243408,0.6682315128221594,-0.41158185479732623
2937,5.702446858739156,7.049413697757441,6.024064540863037,5.725193023681641,-0.17136390938828505,0.38240577463121994
3063,4.05,3.41,6.626326084136963,6.750027656555176,1.1999999999999997,1.1400000000000001
1921,6.923147932543253,5.400456988823619,7.040590763092041,7.051063537597656,0.3968646683830963,-0.3779982685921537
687,7.909655229405351,8.432609236437298,4.927776336669922,5.437929630279541,0.9852491777696084,1.2099606158318288
2785,7.785327827879713,8.116303817822034,5.104696750640869,6.036047458648682,0.9169878124683359,1.0528768463864875
3333,5.173811339482887,7.665755675838949,5.464305877685547,6.227077007293701,-0.3142338761238026,0.7417639956936855
2310,4.17,5.12,2.41,0.02,1.0299999999999998,1.7600000000000002
1024,6.350536311425429,7.720861719869331,0.03,2.37,0.06411787346766573,0.8933604228722603
2354,5.926391638863136,4.787312008795984,2.8,1.55,-0.16421362007851403,-0.441235087456457
829,6.132321126622973,5.143156381391002,4.847747325897217,6.814280033111572,0.007449395818529325,-0.18029942915587327
2509,5.719829685319695,5.419406042220746,6.804999828338623,6.925746917724609,-0.20922886646863503,-0.3641485117648493
2679,8.390287279271307,6.706221478959221,6.68426513671875,5.687545299530029,1.2863873235217955,0.23272408821215063
1628,5.084651951333345,7.54755676592945,6.742911815643311,6.551406383514404,-0.3599891619479054,0.6551979860222232
3234,5.8889979450622585,7.447364853870637,3.08,2.51,-0.0710221202453587,0.5848470201609199
2539,7.661981089497866,6.241735410698146,1.72,2.98,0.8536782101643698,-0.058283376685887234
2543,6.344696082912446,8.02297902802552,6.41342306137085,6.8962178230285645,0.11309436782455506,0.9711210797222982
1953,8.406823265207112,4.4682565174681965,0.0,0.01,1.2676187631013995,-0.47187562364508473
3396,5.702446858739156,7.049413697757441,6.664378643035889,5.024360656738281,-0.20712812676499404,0.39339162591906174
277,2.15,2.93,3.29,2.83,1.73,2.41
3520,0.67,2.86,1.05,1.38,-1.63,2.84
976,8.143858853804772,4.36663758969544,6.5537590980529785,6.997052192687988,1.1270713248130733,-0.3472000339007515
70,5.753623561773392,5.324416426853552,6.684110641479492,5.929445743560791,-0.19385091790190057,-0.35626813964425086
2144,5.750410495338599,7.17765253071281,6.26074743270874,5.704412460327148,-0.14346796459182087,0.4589530754515785
2592,5.070287605924927,6.166239890551031,4.726924896240234,5.294140815734863,-0.4117971452042237,-0.08590873768383211
2500,4.753743085021851,4.369499888731413,2.99,2.38,-0.45102843368542445,-0.5273554655776689
318,4.566663350250714,5.99269800619192,6.174518585205078,5.9930291175842285,-0.5205329998469423,-0.11503476663522871
1680,7.354125602782436,8.31770981019325,7.087380886077881,7.069741249084473,0.6593609886772116,1.1683486766178097
1621,5.820418141863654,4.844784299627777,6.932616710662842,6.872310638427734,-0.13764689109533013,-0.484407861932282
1924,6.259851120982756,5.933193298182134,5.047280788421631,6.049167633056641,0.07996430305062674,-0.1535634080556587
2589,0.65,1.9,6.9639105796813965,6.028148651123047,-1.21,-0.54
488,4.592380378224597,4.807110618895463,1.25,2.13,-0.44388118030811796,-0.5083820111094202
3265,5.593047572039868,8.276518127613834,4.982355117797852,7.427127838134766,-0.20049528989860832,1.1346328470047027
2660,3.16,5.28,6.680432796478272,5.0116167068481445,0.6300000000000003,2.6500000000000004
3206,7.276320383146712,4.729576312908365,5.49469804763794,5.563205242156982,0.5594891758713212,-0.4250553017766938
3112,7.165902132724979,5.720546388770775,7.1706719398498535,6.740127086639404,0.4873838374368926,-0.23132691368894154
349,4.04,5.21,5.326613426208496,6.721855163574219,1.4,2.44
2446,7.334916617192277,5.236674447082557,7.025316715240479,4.901285171508789,0.6659851329698645,-0.40924916741939654
1174,4.891802247862505,5.648983865189146,6.2419023513793945,7.037985324859619,-0.35282951941044427,-0.3178330369714981
3249,5.53526663894412,7.819658519647922,2.61,3.26,-0.2433688629174524,0.833244563959445
2357,8.227711564742117,4.467832295974009,6.928237438201904,6.325214385986328,1.1404641930685333,-0.3858864616553852
2781,7.069281772809048,4.855182908976487,5.812878608703613,5.880548477172852,0.4824387590456203,-0.47811577419001683
2056,5.650602716650101,4.47251831636119,5.98414421081543,6.908075332641602,-0.23266659334745743,-0.45507110014271657
3362,4.938101007612459,7.537528696345408,0.19,2.0,-0.381746099321135,0.6468135741225076
820,5.321484400423711,8.471351576974742,5.872617244720459,6.30951452255249,-0.34155719122057615,1.2254943382052108
489,3.16,2.59,5.036261558532715,5.315492630004883,3.02,1.4999999999999998
1936,4.936940272510902,5.90469471543601,2.96,2.9,-0.41094199830208655,-0.2134674397153571
3077,5.437183938655903,5.586630509498665,5.4035844802856445,6.841863632202148,-0.28200618204111816,-0.28956921279137404
1275,8.419428866872016,8.18248587518804,5.108354091644287,5.257848739624023,1.3423290667621526,1.1067522135364278
745,1.19,1.25,5.916422367095947,5.510467529296875,-1.2200000000000002,-1.4100000000000001
259,6.613053153398422,6.294533894261308,5.2400431632995605,6.853878498077393,0.18306953752317767,0.07898394843000922
10,1.75,4.18,5.535320281982422,6.265244007110596,0.81,1.2599999999999998
2080,6.995871283450826,7.150980970933008,6.919973850250244,6.924214839935303,0.3981878537328081,0.45181181199746145
1781,7.142240971768175,7.383764284595187,7.020918369293213,5.511114597320557,0.5248679821136344,0.6340093788945032
2819,7.296737155732901,6.033771854029045,2.84,2.74,0.5998000715349026,-0.08563579977954916
637,4.914184508060675,7.965851899643497,6.634175777435303,6.453227996826172,-0.4465456631429383,0.9492613043981359
2521,2.15,4.44,4.787840366363525,5.490678310394287,-1.1600000000000001,1.2900000000000005
1362,5.926391638863136,4.787312008795984,5.098628997802734,6.219033241271973,-0.16549774254555505,-0.4867067556998652
352,8.45823688097778,4.745980904010715,5.009746074676514,5.330101490020752,1.3400680501061988,-0.4972708965263948
2652,1.58,2.49,6.799011707305908,6.033927440643311,-0.3599999999999999,1.5200000000000002
1370,5.933654822241603,8.090066214077178,2.62,2.9,-0.08308359252280173,1.0198590950891404
1379,8.08780206942623,5.685738624372378,6.625414371490479,6.620799541473389,1.087555544615439,-0.27151673909197793
2237,4.812831587262243,7.649990921490103,6.123912334442139,5.206523418426514,-0.44276981883516875,0.7232226185726223
99,5.097793658773378,6.414866257858373,4.817462921142578,4.898307800292969,-0.44924012800030333,0.1649234783173572
1205,6.451064293493763,7.987633979165475,5.107118606567383,6.058265686035156,0.16755790006114601,0.9704864381193321
1259,4.525626580304412,7.92211182277876,6.620040893554688,5.324110984802246,-0.45824344914505133,0.9368346468754396
2910,4.767855681737175,7.497054114653266,5.329192161560059,6.683109283447266,-0.4027266127269362,0.6382637170092229
1550,5.661669369559118,7.849468585294786,7.128941535949707,5.26105546951294,-0.23880088724630166,0.8891385758343366
3571,2.47,4.78,7.010730743408203,4.910725116729736,-0.36999999999999966,1.5000000000000004
1973,6.463645260430968,5.869168045837872,6.9565277099609375,6.387550354003906,0.09179381618658322,-0.1664206954646179
3590,5.1465660555872805,5.004853091428609,7.051758766174316,7.033669948577881,-0.4003914372410886,-0.4561998031636758
789,7.661981089497866,6.241735410698146,6.131001949310303,7.440018177032471,0.8210558728230613,-0.024385976783543484
2794,4.891802247862505,5.648983865189146,6.2214226722717285,6.046498775482178,-0.3377566968396435,-0.3261047311548477
2308,8.005128766144633,6.417286727950184,7.130599498748779,7.00115966796875,1.0793184290779827,0.10028204731663948
100,4.390838234456905,7.6767761128343235,5.547033786773682,6.249942779541016,-0.4139417719517864,0.7255260365403782
1991,7.296737155732901,6.033771854029045,5.002579689025879,6.0427327156066895,0.5866441343400783,-0.2921077197929769
420,5.85,5.42,6.927694320678711,7.220476150512695,3.0599999999999996,2.21
1901,7.979504569188816,7.710265215426131,3.0,2.65,1.0623659926812472,0.8228030762964922
2003,7.884175891263672,6.346624111959618,6.6922221183776855,6.717206001281738,0.9984217828347166,0.04442999345986198
364,7.135618444588085,4.353378840391947,6.903092861175537,6.6854095458984375,0.4939711057208962,-0.4440221109935507
2973,2.62,4.85,6.779773712158203,6.1021504402160645,0.5100000000000002,1.8999999999999995
3319,3.37,3.01,5.478472709655762,6.116439342498779,2.04,1.7999999999999998
413,6.647077528850794,6.532186990064634,6.263668060302734,6.858132839202881,0.21178385438179959,0.10670137910272004
570,7.324366362461593,7.163780542202345,6.13264274597168,7.232902526855469,0.6336629704327841,0.45838961202656403
1963,5.798511994763135,5.888907549889044,3.17,2.92,-0.13486288698124937,-0.15474307724718717
2625,3.99,3.4,7.015968322753906,5.820462226867676,0.81,0.56
94,7.67143840479168,7.635198347554037,0.19,0.0,0.8112513511112605,0.7181551384781093
2033,0.81,4.37,5.333298683166504,7.033208847045898,-0.1499999999999999,1.19
1391,4.2,1.11,5.392492294311523,6.414455413818359,0.9300000000000002,-1.2899999999999998
3251,5.052752467634598,4.752743778538872,6.551808834075928,7.004717350006104,-0.35351136064299027,-0.4935783764599071
3152,4.663505295518664,6.412111868565615,6.399309158325195,6.7652974128723145,-0.44986798405286876,0.04277669400506845
2591,4.333459926435392,4.742032129814557,5.961109638214111,7.159682750701904,-0.39346496980484247,-0.5521086859203059
3002,7.884367351548929,7.044904713970063,6.388138771057129,5.884385585784912,1.009785537736673,0.35519266639315905
2499,4.2,3.59,6.169933319091797,5.756296634674072,1.21,1.21
264,4.510424753146376,5.848267008397068,6.84510612487793,7.036831855773926,-0.5510710277984483,-0.10318810787490484
705,7.995410974711108,6.475854982827733,6.974480628967285,6.024321556091309,1.0765204984843013,0.051738371347020085
914,7.422119544718219,6.794953939112284,6.969725131988525,6.49754524230957,0.6806549298500553,0.2363606659494426
2911,6.494101349556834,6.249892778261121,5.170582294464111,6.858790397644043,0.190660778725535,0.047629423005994376
82,4.51766690844556,8.359291601121146,2.96,3.12,-0.37405338650683273,1.1286836146709511
497,6.589991447327363,8.506751999025825,5.873295307159424,6.209455966949463,0.2138632506110545,1.326280101900581
3005,3.71,2.44,7.0496745109558105,4.811046123504639,0.7799999999999998,-0.8700000000000001
2148,7.884175891263672,6.346624111959618,5.908998489379883,6.7301344871521,0.9954506105019529,0.016588902303856123
37,6.121700467446524,8.494954602350868,2.02,1.44,-0.011621294638437085,1.28573610030619
2246,7.20950308645547,7.0033591163713735,5.473958492279053,5.217996120452881,0.575875671752101,0.3236368072588247
330,7.049584560660559,5.373584378867161,5.067569255828857,5.934759616851807,0.49266546276016854,-0.3639062751245383
1056,8.484022719136417,7.920031320534718,5.921327114105225,6.056807994842529,1.3637291018878823,0.9214799518213388
967,6.995871283450826,7.150980970933008,7.062165260314941,4.9756951332092285,0.38718531314442917,0.44741871125893606
1699,4.936940272510902,5.90469471543601,6.271470069885254,5.972113609313965,-0.41482965165291663,-0.17621405989357974
